home_passing_ypg,home_rushing_ypg,home_total_ypg,home_points_pg,home_passing_tds_pg,home_turnovers_pg,home_injury_pct,home_def_yards_allowed,home_def_points_allowed,home_recent_points,home_points_trend,away_passing_ypg,away_rushing_ypg,away_total_ypg,away_points_pg,away_passing_tds_pg,away_turnovers_pg,away_injury_pct,away_def_yards_allowed,away_def_points_allowed,away_recent_points,away_points_trend,passing_advantage,rushing_advantage,scoring_advantage,momentum_advantage,turnover_advantage,injury_advantage,defensive_advantage,offensive_vs_defense,home_field_advantage,is_playoff,is_neutral,week,season,rest_days,is_division_game,vegas_spread,home_win,home_score,away_score,game_id
306.64285,126.35714,433.0,82.85143,2.2857142857142856,0.6428571343421936,25.5,353.6666666666667,20.166666666666668,85.54667,3.4302978515625,241.35715,119.5,360.85715,69.368576,2.0714285714285716,0.4285714328289032,25.5,350.1818181818182,19.545454545454547,68.96667,-0.5115127563476562,65.285706,6.8571396,13.482857,0.037854477518742914,-0.2142857015132904,0.0,-0.6212121212121211,63.30597825483842,2.5,1,0,16,2015,7,0,0,1,38.0,8.0,2015_16_ARI_GB
212.78572,131.57143,344.35715,57.518566,0.9285714285714286,0.5714285969734192,25.5,356.09090909090907,20.545454545454547,59.65333,2.716968536376953,278.2857,93.57143,371.85715,71.48857,2.2857142857142856,0.7857142686843872,25.5,431.14285714285717,25.571428571428573,83.253334,14.973335266113281,-65.499985,38.0,-13.970005,-0.12581803356990412,0.21428567171096802,0.0,5.025974025974026,31.947137560163224,2.5,1,0,16,2015,7,0,0,1,49.0,17.0,2015_16_MIN_NYG
258.2857,99.64286,357.92856,59.552856,1.2142857142857142,1.5,25.5,314.90909090909093,21.0,57.666668,-2.400604248046875,267.42856,110.85714,378.2857,73.24,2.0,0.6428571343421936,25.5,362.45454545454544,18.545454545454547,67.13333,-7.772117614746094,-9.142853,-11.214279,-13.687141,0.051106292625755945,-0.8571428656578064,0.0,-2.4545454545454533,41.00740189985795,2.5,1,0,16,2015,7,0,0,1,20.0,17.0,2015_16_DEN_CIN
284.53333,101.26667,385.8,64.628,1.2666666666666666,1.0666667222976685,25.5,352.6,21.666666666666668,50.52667,-17.626659393310547,325.46667,94.933334,420.4,80.25867,2.066666666666667,0.800000011920929,25.5,427.0,30.6,92.06666,14.759994506835938,-40.93335,6.333336,-15.630669,-0.3601812090472492,-0.2666667103767395,0.0,8.933333333333334,34.02799835205078,2.5,1,0,17,2015,7,0,0,0,17.0,20.0,2015_17_ATL_NO
227.86667,154.6,382.46667,68.16133,1.5333333333333334,0.6000000238418579,25.5,368.26666666666665,22.8,69.42667,1.5816650390625,265.93332,116.4,382.33334,71.27066,2.066666666666667,0.8666666746139526,25.5,330.7142857142857,18.428571428571427,77.34,7.586662292480469,-38.06665,38.200005,-3.1093292,-0.06568522229413956,0.2666666507720947,0.0,-4.371428571428574,49.73275974818638,2.5,1,0,17,2015,7,0,0,1,22.0,17.0,2015_17_BUF_NYJ
239.86667,116.2,356.06668,61.334663,1.2666666666666666,0.6000000238418579,25.5,373.5,26.75,63.26,2.406665802001953,277.66666,84.53333,362.2,67.32667,2.0,0.9333333373069763,25.5,372.5,26.083333333333332,76.93333,12.008323669433594,-37.799988,31.666664,-5.9920044,-0.10971190029177345,0.3333333134651184,0.0,-0.6666666666666679,35.25133005777995,2.5,1,0,17,2015,7,0,0,0,20.0,24.0,2015_17_CHI_DET
262.93332,110.666664,373.6,71.877335,1.9333333333333333,0.6000000238418579,25.5,366.5833333333333,18.666666666666668,58.11333,-17.204998016357422,277.13333,94.6,371.73334,62.658672,1.3333333333333333,1.2666666507720947,25.5,355.4166666666667,25.083333333333332,55.420002,-9.048336029052734,-14.200012,16.066666,9.218662,-0.07515468510211831,0.6666666269302368,0.0,6.416666666666664,46.794001261393234,2.5,1,0,17,2015,7,0,0,1,24.0,16.0,2015_17_CIN_BAL
261.06668,96.2,357.26666,59.236,1.3333333333333333,0.6666666865348816,25.5,383.8333333333333,26.916666666666668,54.99333,-5.303337097167969,298.2,112.933334,411.13333,74.128006,1.5333333333333334,1.2666666507720947,25.5,389.0833333333333,20.5,65.16,-11.209999084472656,-37.13333,-16.733337,-14.892006,0.048935472220209886,0.5999999642372131,0.0,-6.416666666666668,38.736000061035156,2.5,1,0,17,2015,7,0,0,0,12.0,28.0,2015_17_CLE_PIT
216.13333,119.333336,335.46667,51.12533,0.8666666666666667,1.3333333730697632,25.5,356.3333333333333,22.666666666666668,38.600002,-15.656665802001953,266.0,94.666664,360.66666,66.840004,1.7333333333333334,0.7333333492279053,25.5,400.14285714285717,24.714285714285715,92.22,31.72500228881836,-49.86667,24.666672,-15.714672,-0.6144080665868393,-0.6000000238418579,0.0,2.0476190476190474,26.411046164376394,2.5,1,0,17,2015,7,0,0,0,23.0,34.0,2015_17_DAL_WAS
255.33333,104.73333,360.06668,65.153336,1.8666666666666667,0.7333333492279053,25.5,333.53333333333336,20.466666666666665,46.819996,-22.916667938232422,279.26666,96.066666,375.33334,71.77067,2.3333333333333335,1.0666667222976685,25.5,389.2142857142857,27.642857142857142,85.5,17.161666870117188,-23.933334,8.666664,-6.6173325,-0.4657997584986677,0.3333333730697632,0.0,7.176190476190477,37.510478428431924,2.5,1,0,17,2015,7,0,0,1,30.0,6.0,2015_17_HOU_JAX
248.06667,87.4,335.46667,58.669334,1.6,1.2000000476837158,25.5,402.8666666666667,25.6,40.693333,-22.46999740600586,250.4,89.86667,340.26666,60.042667,1.6,1.0666667222976685,25.5,357.0,26.357142857142858,52.173336,-9.836662292480469,-2.3333282,-2.4666672,-1.373333,-0.1723450422127167,-0.13333332538604736,0.0,0.7571428571428562,32.31219155447823,2.5,1,0,17,2015,7,0,0,1,30.0,24.0,2015_17_IND_TEN
258.73334,93.333336,352.06668,63.022663,1.4666666666666666,0.800000011920929,25.5,398.7857142857143,24.928571428571427,56.91333,-7.636665344238281,311.46667,88.933334,400.4,80.23201,2.4,0.46666666865348816,25.5,356.2,19.666666666666668,60.853336,-24.223331451416016,-52.733337,4.4000015,-17.209347,0.14313503468970343,-0.3333333432674408,0.0,-5.261904761904759,43.35599644978841,2.5,1,0,17,2015,7,0,0,1,20.0,10.0,2015_17_MIA_NE
279.86667,93.4,373.26666,71.08133,2.2666666666666666,0.9333333373069763,25.5,428.1333333333333,27.133333333333333,84.05334,16.215003967285156,268.06668,108.2,376.26666,64.88266,1.4,1.1333333253860474,25.5,410.6,26.666666666666668,68.60667,4.655006408691406,11.799988,-14.799995,6.1986694,0.1234386545901383,0.19999998807907104,0.0,-0.466666666666665,44.414662679036454,2.5,1,0,17,2015,7,0,0,0,30.0,35.0,2015_17_NYG_PHI
304.13333,126.0,430.13333,82.11201,2.2666666666666666,0.6666666865348816,25.5,346.15384615384613,19.23076923076923,78.07333,-5.04833984375,255.73334,141.53334,397.26666,73.16933,2.066666666666667,0.5333333611488342,25.5,315.7692307692308,16.46153846153846,81.95333,10.980003356933594,48.399994,-15.53334,8.94268,-0.16702490410608722,-0.13333332538604736,0.0,-2.76923076923077,65.65046867957483,2.5,1,0,17,2015,7,0,0,0,6.0,36.0,2015_17_ARI_SEA
238.66667,144.73334,383.4,74.020004,2.2,0.6666666865348816,25.5,337.8,19.866666666666667,83.473335,11.816665649414062,247.8,139.0,386.8,64.858665,1.4666666666666666,0.8666666746139526,25.5,353.0,24.857142857142858,68.7,4.801666259765625,-9.133331,5.7333374,9.161339,0.06768390793987081,0.19999998807907104,0.0,4.9904761904761905,49.162861415318076,2.5,1,0,17,2015,7,0,0,1,38.0,10.0,2015_17_CAR_TB
235.6,118.26667,353.86667,67.264,2.0,0.46666666865348816,25.5,353.5,21.083333333333332,58.06,-11.505001068115234,209.8,137.33333,347.13333,58.572,0.9333333333333333,0.5333333611488342,25.5,359.1666666666667,20.25,76.22,22.060001373291016,25.800003,-19.066658,8.692001,-0.4310760744590315,0.06666669249534607,0.0,-0.8333333333333321,47.013999938964844,2.5,1,0,17,2015,7,0,0,0,13.0,20.0,2015_17_GB_MIN
254.9375,108.1875,363.125,65.135,1.8125,0.75,25.5,329.625,19.5625,58.786667,-7.813331604003906,218.3125,127.75,346.0625,61.838753,1.25,0.4375,25.5,366.5,20.333333333333332,54.5,-9.032306671142578,36.625,-19.5625,3.2962494,0.020796502429367092,-0.3125,0.0,0.7708333333333321,44.80166880289714,2.5,0,0,18,2015,7,0,0,0,0.0,30.0,2015_18_HOU_KC
256.5,112.8125,369.3125,71.31625,1.9375,0.5625,25.5,365.38461538461536,18.46153846153846,56.460003,-18.284610748291016,301.375,107.75,409.125,74.48625,1.625,1.3125,25.5,384.2307692307692,19.846153846153847,72.48667,-2.461029052734375,-44.875,5.0625,-3.1699982,-0.1789451313935298,0.75,0.0,1.3846153846153868,51.47009981595553,2.5,0,0,18,2015,7,0,0,0,16.0,18.0,2015_18_CIN_PIT
202.875,138.1875,341.0625,56.971252,0.875,0.5625,25.5,359.7692307692308,19.692307692307693,65.84,10.915382385253906,253.8125,141.75,395.5625,73.72125,2.125,0.5,25.5,310.35714285714283,15.714285714285714,75.14,1.74615478515625,-50.9375,-3.5625,-16.75,0.13399800983797933,-0.0625,0.0,-3.97802197802198,41.256966727120535,2.5,0,0,18,2015,7,0,0,0,9.0,10.0,2015_18_MIN_SEA
268.375,97.875,366.25,68.735,1.875,0.6875,25.5,409.1333333333333,24.6,100.63999,39.26768112182617,239.0625,115.625,354.6875,66.456245,1.9375,0.5,25.5,345.53846153846155,21.0,47.666668,-23.12564468383789,29.3125,-17.75,2.2787552,0.7360622828137227,-0.1875,0.0,-3.6000000000000014,47.73500061035156,2.5,0,0,18,2015,7,0,0,0,18.0,35.0,2015_18_WAS_GB
300.75,87.75,388.5,77.255005,2.25,0.4375,25.5,361.8125,19.6875,48.64,-35.218467712402344,216.64706,128.52942,345.17648,61.771763,1.2352941176470589,0.47058823704719543,25.5,357.53846153846155,18.76923076923077,57.65333,-5.000953674316406,84.102936,-40.77942,15.483242,-0.30005396988113686,0.033088237047195435,0.0,-0.91826923076923,58.485774113581726,2.5,0,0,19,2015,7,0,0,1,27.0,20.0,2015_19_NE_KC
298.4375,119.8125,418.25,79.2625,2.1875,0.8125,25.5,347.85714285714283,20.428571428571427,65.88,-16.470779418945312,237.35294,117.117645,354.47058,67.10588,1.9411764705882353,0.47058823704719543,25.5,350.35714285714283,20.785714285714285,56.546665,-12.821910858154297,61.084564,2.6948547,12.156616,-0.011692984447669086,-0.34191176295280457,0.0,0.35714285714285765,58.4767826625279,2.5,0,0,19,2015,7,0,0,1,26.0,20.0,2015_19_ARI_GB
242.0625,142.625,384.6875,74.776245,2.1875,0.625,25.5,341.8125,19.25,79.4,5.690765380859375,247.23529,139.11765,386.35294,71.59529,2.0588235294117645,0.529411792755127,25.5,303.26666666666665,15.266666666666667,59.98,-14.10428237915039,-5.1727905,3.5073547,3.180954,0.2210191675154979,-0.09558820724487305,0.0,-3.9833333333333325,59.509578450520834,2.5,0,0,19,2015,7,0,0,1,31.0,24.0,2015_19_CAR_SEA
263.5,107.375,370.875,61.002502,1.1875,1.4375,25.5,314.3333333333333,20.666666666666668,75.38,17.69538116455078,297.7647,111.23529,409.0,73.41647,1.588235294117647,1.2941176891326904,25.5,378.42857142857144,19.571428571428573,62.086666,-13.757625579833984,-34.26471,-3.8602905,-12.413971,0.38413436382106886,-0.14338231086730957,0.0,-1.095238095238095,41.43107386997768,2.5,0,0,19,2015,7,0,0,1,23.0,16.0,2015_19_DEN_PIT
261.05884,107.47059,368.52942,60.471767,1.1176470588235294,1.3529411554336548,25.5,322.7692307692308,20.307692307692307,64.759995,5.2071380615234375,300.82352,84.82353,385.64706,76.95059,2.235294117647059,0.4117647111415863,25.5,362.94117647058823,19.705882352941178,50.440002,-32.191429138183594,-39.76468,22.647057,-16.478825,0.40985407565779985,-0.9411764442920685,0.0,-0.6018099547511291,40.765885072595935,2.5,0,0,20,2015,7,0,0,1,20.0,18.0,2015_20_DEN_NE
237.29411,142.70589,380.0,73.844696,2.1176470588235294,0.5882353186607361,25.5,347.8235294117647,19.529411764705884,61.48,-15.014286041259766,301.41177,115.117645,416.52942,79.23882,2.235294117647059,0.8823529481887817,25.5,351.06666666666666,20.4,62.38,-20.471431732177734,-64.11766,27.588242,-5.394127,0.044903327979911756,0.29411762952804565,0.0,0.8705882352941146,53.444696044921876,2.5,0,0,20,2015,7,0,0,1,49.0,15.0,2015_20_CAR_ARI
256.33334,107.0,363.33334,60.031113,1.1666666666666667,1.2777777910232544,25.5,325.0,20.142857142857142,59.88667,-0.17332839965820312,242.72223,143.22223,385.94446,75.41444,2.111111111111111,0.6111111044883728,25.5,344.8888888888889,19.27777777777778,82.386665,8.366661071777344,13.6111145,-36.22223,-15.383324,-0.09360902032913035,-0.6666666865348816,0.0,-0.8650793650793638,40.75333489312066,2.5,0,0,21,2015,7,0,0,1,24.0,10.0,2015_21_DEN_CAR
111.0,65.0,176.0,28.04,0.0,0.0,25.5,341.0,13.0,28.04,0.0,189.0,152.0,341.0,59.66,2.0,1.0,25.5,423.0,23.0,59.66,0.0,-78.0,-87.0,-31.619999,0.0,1.0,0.0,10.0,5.040000915527344,2.5,1,0,2,2016,7,0,0,0,31.0,37.0,2016_2_BUF_NYJ
271.0,92.0,363.0,73.14,2.0,0.0,25.5,370.0,23.0,73.14,0.0,281.0,90.0,371.0,86.340004,4.0,1.0,25.5,386.0,24.0,86.340004,0.0,-10.0,2.0,-13.200005,0.0,1.0,0.0,1.0,49.13999938964844,2.5,1,0,2,2016,7,0,0,1,40.0,7.0,2016_2_ARI_TB
194.0,157.0,351.0,56.86,1.0,1.0,25.5,326.0,21.0,56.86,0.0,170.0,150.0,320.0,64.799995,1.0,0.0,25.5,195.0,0.0,64.799995,0.0,24.0,7.0,-7.939995,0.0,-1.0,0.0,-21.0,56.86000061035156,2.5,1,0,2,2016,7,0,0,1,46.0,27.0,2016_2_CAR_SF
190.0,120.0,310.0,42.600002,0.0,1.0,25.5,411.0,29.0,42.600002,0.0,258.0,83.0,341.0,52.420002,1.0,0.0,25.5,176.0,7.0,52.420002,0.0,-68.0,37.0,-9.82,0.0,-1.0,0.0,-22.0,35.60000228881836,2.5,1,0,2,2016,7,0,0,0,20.0,25.0,2016_2_CLE_BAL
340.0,116.0,456.0,101.2,3.0,0.0,25.5,467.0,35.0,101.2,0.0,271.0,64.0,335.0,58.34,2.0,1.0,25.5,301.0,25.0,58.34,0.0,69.0,52.0,42.859997,0.0,1.0,0.0,-10.0,76.19999694824219,2.5,1,0,2,2016,7,0,0,0,15.0,16.0,2016_2_DET_TEN
231.0,129.0,360.0,63.239998,2.0,1.0,25.5,289.0,14.0,63.239998,0.0,363.0,83.0,446.0,89.12,2.0,1.0,25.5,0.0,0.0,89.12,0.0,-132.0,46.0,-25.880005,0.0,0.0,0.0,-14.0,63.23999786376953,2.5,1,0,2,2016,7,0,0,1,19.0,12.0,2016_2_HOU_KC
264.0,106.0,370.0,59.56,1.0,0.0,25.5,363.0,21.0,59.56,0.0,186.0,64.0,250.0,38.440002,0.0,0.0,25.5,370.0,12.0,38.440002,0.0,78.0,42.0,21.119999,0.0,0.0,0.0,-9.0,47.560001373291016,2.5,1,0,2,2016,7,0,0,1,31.0,24.0,2016_2_NE_MIA
207.0,113.0,320.0,68.28,3.0,1.0,25.5,328.0,19.0,68.28,0.0,423.0,88.0,511.0,106.02,4.0,0.0,25.5,0.0,0.0,106.02,0.0,-216.0,25.0,-37.739998,0.0,-1.0,0.0,-19.0,68.27999877929688,2.5,1,0,2,2016,7,0,0,1,16.0,13.0,2016_2_NYG_NO
300.0,147.0,447.0,96.7,3.0,1.0,25.5,384.0,16.0,96.7,0.0,366.0,57.0,423.0,70.94,1.0,1.0,25.5,341.0,22.0,70.94,0.0,-66.0,90.0,25.759995,0.0,0.0,0.0,6.0,74.69999694824219,2.5,1,0,2,2016,7,0,0,1,24.0,16.0,2016_2_PIT_CIN
329.0,55.0,384.0,53.56,0.0,2.0,25.5,447.0,38.0,53.56,0.0,227.0,101.0,328.0,47.879997,0.0,0.0,25.5,320.0,20.0,47.879997,0.0,102.0,-46.0,5.680004,0.0,-2.0,0.0,-18.0,33.560001373291016,2.5,1,0,2,2016,7,0,0,0,23.0,27.0,2016_2_WAS_DAL
130.0,65.0,195.0,20.699999,0.0,2.0,25.5,320.0,28.0,20.699999,0.0,258.0,112.0,370.0,53.32,1.0,1.0,25.5,250.0,10.0,53.32,0.0,-128.0,-47.0,-32.620003,0.0,-1.0,0.0,-18.0,10.69999885559082,2.5,1,0,2,2016,7,0,0,1,9.0,3.0,2016_2_LA_SEA
178.0,148.0,326.0,55.72,1.0,2.0,25.5,351.0,20.0,55.72,0.0,385.0,82.0,467.0,106.1,4.0,0.0,25.5,456.0,39.0,106.1,0.0,-207.0,66.0,-50.379997,0.0,-2.0,0.0,19.0,16.720001220703125,2.5,1,0,2,2016,7,0,0,1,34.0,20.0,2016_2_DEN_IND
236.0,65.0,301.0,39.54,0.0,0.0,25.5,335.0,16.0,39.54,0.0,199.0,95.0,294.0,63.36,2.0,0.0,25.5,368.0,23.0,63.36,0.0,37.0,-30.0,-23.82,0.0,0.0,0.0,7.0,16.540000915527344,2.5,1,0,2,2016,7,0,0,1,17.0,14.0,2016_2_MIN_GB
216.0,73.0,289.0,51.54,1.0,1.0,25.5,360.0,23.0,51.54,0.0,278.0,133.0,411.0,78.22,2.0,0.0,25.5,310.0,10.0,78.22,0.0,-62.0,-60.0,-26.68,0.0,-1.0,0.0,-13.0,41.540000915527344,2.5,1,0,2,2016,7,0,0,0,14.0,29.0,2016_2_CHI_PHI
294.0,133.5,427.5,77.51,2.0,0.0,25.5,410.0,22.5,77.51,0.0,249.5,113.0,362.5,58.23,1.5,1.5,25.5,297.0,13.0,58.23,0.0,44.5,20.5,19.280003,0.0,1.5,0.0,-9.5,64.51000213623047,2.5,1,0,3,2016,7,0,0,1,27.0,0.0,2016_3_NE_HOU
209.0,75.5,284.5,53.81,1.5,0.5,25.5,419.0,25.0,53.81,0.0,293.0,98.5,391.5,81.869995,2.5,0.0,25.5,349.0,15.0,81.869995,0.0,-84.0,-23.0,-28.059994,0.0,-0.5,0.0,-10.0,38.810001373291016,2.5,1,0,3,2016,7,0,0,1,33.0,18.0,2016_3_BUF_ARI
273.5,166.5,440.0,78.94,2.5,1.0,25.5,317.0,24.0,78.94,0.0,261.0,47.5,308.5,51.29,1.0,0.0,25.5,315.5,15.0,51.29,0.0,12.5,119.0,27.650002,0.0,-1.0,0.0,-9.0,63.94000244140625,2.5,1,0,3,2016,7,0,0,0,10.0,22.0,2016_3_CAR_MIN
366.0,51.5,417.5,66.39,1.0,0.5,25.5,362.0,23.0,66.39,0.0,222.0,141.0,363.0,57.18,0.5,1.5,25.5,315.5,20.0,57.18,0.0,144.0,-89.5,9.209999,0.0,1.0,0.0,-3.0,46.38999938964844,2.5,1,0,3,2016,7,0,0,0,17.0,29.0,2016_3_CIN_DEN
206.0,89.0,295.0,55.739998,1.5,0.5,25.5,342.0,20.0,55.739998,0.0,300.0,126.5,426.5,79.65,2.0,0.5,25.5,422.0,25.5,79.65,0.0,-94.0,-37.5,-23.910004,0.0,0.0,0.0,5.5,30.23999786376953,2.5,1,0,3,2016,7,0,0,1,34.0,27.0,2016_3_GB_DET
324.5,58.5,383.0,65.28,1.5,1.5,25.5,294.0,27.0,65.28,0.0,280.0,81.5,361.5,59.35,1.5,1.0,25.5,290.5,13.5,59.35,0.0,44.5,-23.0,5.9300003,0.0,-0.5,0.0,-13.5,51.779998779296875,2.5,1,0,3,2016,7,0,0,0,17.0,19.0,2016_3_JAX_BAL
286.5,67.0,353.5,58.81,1.0,1.0,25.5,427.5,21.5,58.81,0.0,225.0,132.5,357.5,57.75,1.0,1.5,25.5,396.5,27.0,57.75,0.0,61.5,-65.5,1.0600014,0.0,0.5,0.0,5.5,31.810001373291016,2.5,1,0,3,2016,7,0,0,1,30.0,24.0,2016_3_MIA_CLE
287.5,88.5,376.0,63.1,1.5,0.5,25.5,316.0,16.0,63.1,0.0,346.5,68.5,415.0,63.36,0.5,1.5,25.5,420.5,32.5,63.36,0.0,-59.0,20.0,-0.26000214,0.0,1.0,0.0,16.5,30.599998474121094,2.5,1,0,3,2016,7,0,0,0,27.0,29.0,2016_3_NYG_WAS
256.0,89.5,345.5,46.79,0.5,0.5,25.5,276.5,9.5,46.79,0.0,206.5,107.5,314.0,62.659996,1.5,1.0,25.5,362.0,23.0,62.659996,0.0,49.5,-18.0,-15.869995,0.0,0.5,0.0,13.5,23.790000915527344,2.5,1,0,3,2016,7,0,0,1,37.0,18.0,2016_3_SEA_SF
262.0,87.5,349.5,64.43,2.5,2.5,25.5,403.0,32.0,64.43,0.0,184.5,64.5,249.0,30.279999,0.0,1.0,25.5,320.5,15.5,30.279999,0.0,77.5,23.0,34.15,0.0,-1.5,0.0,-16.5,48.93000030517578,2.5,1,0,3,2016,7,0,0,0,32.0,37.0,2016_3_TB_LA
274.5,101.0,375.5,60.530003,1.0,0.5,25.5,365.0,19.0,60.530003,0.0,281.5,137.5,419.0,75.16,1.5,0.5,25.5,408.0,27.0,75.16,0.0,-7.0,-36.5,-14.630001,0.0,0.0,0.0,8.0,33.53000259399414,2.5,1,0,3,2016,7,0,0,1,24.0,3.0,2016_3_KC_NYJ
234.0,116.5,350.5,68.41,1.5,0.0,25.5,304.5,12.0,68.41,0.0,279.5,135.5,415.0,85.68,3.0,1.5,25.5,398.0,16.0,85.68,0.0,-45.5,-19.0,-17.269997,0.0,1.5,0.0,4.0,52.410003662109375,2.5,1,0,3,2016,7,0,0,1,34.0,3.0,2016_3_PHI_PIT
259.5,101.5,361.0,57.48,0.0,0.0,25.5,383.0,21.5,57.48,0.0,225.5,68.5,294.0,48.42,0.5,1.0,25.5,325.0,26.0,48.42,0.0,34.0,33.0,9.060001,0.0,1.0,0.0,4.5,31.479999542236328,2.5,1,0,3,2016,7,0,0,1,31.0,17.0,2016_3_DAL_CHI
343.0,64.5,407.5,78.47,2.5,0.0,25.5,432.0,16.0,78.47,0.0,365.0,95.5,460.5,90.65,2.5,0.5,25.5,371.0,31.0,90.65,0.0,-22.0,-31.0,-12.18,0.0,0.5,0.0,15.0,47.470001220703125,2.5,1,0,3,2016,7,0,0,0,32.0,45.0,2016_3_NO_ATL
312.66666,82.0,394.66666,61.97333,0.6666666666666666,0.6666666865348816,25.5,362.6666666666667,25.0,61.97333,0.0,297.33334,83.0,380.33334,67.92667,1.6666666666666667,1.3333333730697632,25.5,434.3333333333333,22.333333333333332,67.92667,0.0,15.333313,-1.0,-5.953335,0.0,0.6666666865348816,0.0,-2.666666666666668,39.63999811808269,2.5,1,0,4,2016,7,0,0,1,22.0,7.0,2016_4_CIN_MIA
281.0,55.0,336.0,58.839996,1.6666666666666667,2.0,25.5,296.0,23.0,58.839996,0.0,304.33334,86.0,390.33334,75.87333,2.0,0.6666666865348816,25.5,428.0,36.5,75.87333,0.0,-23.333344,-31.0,-17.033333,0.0,-1.3333333134651184,0.0,13.5,22.339996337890625,2.5,1,0,4,2016,7,0,0,1,30.0,27.0,2016_4_JAX_IND
323.33334,136.0,459.33334,91.53333,2.3333333333333335,0.3333333432674408,25.5,431.0,31.5,91.53333,0.0,270.66666,146.0,416.66666,68.49334,1.6666666666666667,1.6666666269302368,25.5,287.6666666666667,23.333333333333332,68.49334,0.0,52.666687,-10.0,23.039993,0.0,1.333333283662796,0.0,-8.166666666666668,68.1999994913737,2.5,1,0,4,2016,7,0,0,1,48.0,33.0,2016_4_ATL_CAR
256.0,71.666664,327.66666,55.006664,1.0,0.6666666865348816,25.5,365.6666666666667,27.666666666666668,55.006664,0.0,328.33334,101.0,429.33334,82.06667,2.3333333333333335,0.6666666865348816,25.5,390.6666666666667,28.333333333333332,82.06667,0.0,-72.33334,-29.333336,-27.060009,0.0,0.0,0.0,0.6666666666666643,26.673330942789715,2.5,1,0,4,2016,7,0,0,1,17.0,14.0,2016_4_CHI_DET
231.66667,111.666664,343.33334,50.933334,1.0,1.3333333730697632,25.5,294.0,17.666666666666668,50.933334,0.0,241.0,128.0,369.0,57.206665,1.3333333333333333,1.3333333730697632,25.5,349.0,20.0,57.206665,0.0,-9.333328,-16.333336,-6.2733307,0.0,0.0,0.0,2.333333333333332,30.933334350585938,2.5,1,0,4,2016,7,0,0,1,27.0,20.0,2016_4_HOU_TEN
230.33333,150.66667,381.0,68.64667,1.3333333333333333,0.0,25.5,375.0,15.0,68.64667,0.0,179.0,119.666664,298.66666,53.693333,1.0,0.6666666865348816,25.5,404.3333333333333,22.666666666666668,53.693333,0.0,51.33333,31.000008,14.953335,0.0,0.6666666865348816,0.0,7.666666666666668,45.98000081380208,2.5,1,0,4,2016,7,0,0,0,0.0,16.0,2016_4_NE_BUF
250.33333,130.66667,381.0,58.11334,1.0,2.3333332538604736,25.5,375.0,26.0,58.11334,0.0,273.33334,102.0,375.33334,59.13333,1.0,0.6666666865348816,25.5,269.0,12.333333333333334,59.13333,0.0,-23.000015,28.666672,-1.0199928,0.0,-1.666666567325592,0.0,-13.666666666666666,45.78000513712565,2.5,1,0,4,2016,7,0,0,0,17.0,27.0,2016_4_NYJ_SEA
340.0,75.666664,415.66666,67.166664,1.0,1.0,25.5,437.0,30.666666666666668,67.166664,0.0,243.0,144.66667,387.66666,59.819996,0.6666666666666666,1.0,25.5,409.0,28.0,59.819996,0.0,97.0,-69.00001,7.3466682,0.0,0.0,0.0,-2.666666666666668,39.166664123535156,2.5,1,0,4,2016,7,0,0,1,31.0,20.0,2016_4_WAS_CLE
309.66666,86.0,395.66666,75.28667,2.6666666666666665,2.0,25.5,377.6666666666667,33.666666666666664,75.28667,0.0,252.0,111.333336,363.33334,67.079994,1.6666666666666667,1.0,25.5,326.6666666666667,19.0,67.079994,0.0,57.666656,-25.333336,8.206673,0.0,-1.0,0.0,-14.666666666666664,56.28666687011719,2.5,1,0,4,2016,7,0,0,0,7.0,27.0,2016_4_TB_DEN
291.0,95.0,386.0,71.573326,1.6666666666666667,1.3333333730697632,25.5,341.6666666666667,21.0,71.573326,0.0,186.33333,88.666664,275.0,42.953335,0.6666666666666666,1.0,25.5,376.3333333333333,21.0,42.953335,0.0,104.66667,6.333336,28.619991,0.0,-0.3333333730697632,0.0,0.0,50.573326110839844,2.5,1,0,4,2016,7,0,0,0,13.0,17.0,2016_4_ARI_LA
177.33333,116.666664,294.0,55.826664,1.0,1.0,25.5,386.3333333333333,27.666666666666668,55.826664,0.0,255.66667,134.0,389.66666,65.19334,0.3333333333333333,0.0,25.5,387.0,20.0,65.19334,0.0,-78.33334,-17.333336,-9.3666725,0.0,-1.0,0.0,-7.666666666666668,35.826663970947266,2.5,1,0,4,2016,7,0,0,0,17.0,24.0,2016_4_SF_DAL
272.0,100.0,372.0,68.746666,2.0,1.3333333730697632,25.5,407.3333333333333,22.0,68.746666,0.0,262.0,91.333336,353.33334,59.146667,1.0,0.3333333432674408,25.5,335.0,11.0,59.146667,0.0,10.0,8.666664,9.599998,0.0,-1.0000000298023224,0.0,-11.0,57.746665954589844,2.5,1,0,4,2016,7,0,0,1,43.0,14.0,2016_4_PIT_KC
231.0,51.0,282.0,50.10667,1.0,0.0,25.5,333.6666666666667,13.333333333333334,50.10667,0.0,308.33334,99.0,407.33334,67.73333,1.3333333333333333,1.0,25.5,349.6666666666667,20.333333333333332,67.73333,0.0,-77.33334,-48.0,-17.62666,0.0,1.0,0.0,6.999999999999998,29.77333704630534,2.5,1,0,4,2016,7,0,0,1,24.0,10.0,2016_4_MIN_NYG
