home_passing_ypg,home_rushing_ypg,home_total_ypg,home_points_pg,home_passing_tds_pg,home_turnovers_pg,home_injury_pct,away_passing_ypg,away_rushing_ypg,away_total_ypg,away_points_pg,away_passing_tds_pg,away_turnovers_pg,away_injury_pct,passing_advantage,rushing_advantage,scoring_advantage,turnover_advantage,injury_advantage,home_field_advantage,is_playoff,is_neutral,week,season,home_win,home_score,away_score,game_id
25.421053,6.0,31.421053,5.7378945,0.10526315789473684,0.05263157933950424,25.5,29.25,13.625,42.875,7.8325005,0.25,0.1875,25.5,-3.828947,-7.625,-2.094606,0.13486842066049576,0.0,2.5,1,0,3,2021,0,10.0,24.0,2021_3_PIT_CIN
25.681818,13.545455,39.227272,6.131818,0.045454545454545456,0.04545454680919647,25.5,26.15,11.1,37.25,6.171,0.15,0.10000000149011612,25.5,-0.4681816,2.4454546,-0.039182186,0.05454545468091965,0.0,2.5,1,0,3,2021,1,25.0,16.0,2021_3_TEN_IND
29.6,13.05,42.65,7.6489997,0.2,0.0,25.5,22.285715,9.380953,31.666668,4.6295238,0.09523809523809523,0.2380952388048172,25.5,7.3142853,3.6690474,3.019476,0.2380952388048172,0.0,2.5,1,0,3,2021,1,26.0,0.0,2021_3_DEN_NYJ
37.136364,6.090909,43.227272,8.08091,0.18181818181818182,0.04545454680919647,25.5,17.454546,6.590909,24.045456,3.557273,0.045454545454545456,0.09090909361839294,25.5,19.681818,-0.5,4.523637,0.04545454680919647,0.0,2.5,1,0,3,2021,1,31.0,28.0,2021_3_LV_MIA
37.4375,10.9375,48.375,10.085,0.3125,0.0625,25.5,31.190475,6.3809524,37.571426,8.814285,0.42857142857142855,0.095238097012043,25.5,6.2470245,4.5565476,1.2707148,0.032738097012043,0.0,2.5,1,0,3,2021,1,34.0,24.0,2021_3_LA_TB
31.894737,12.842105,44.736843,8.591579,0.2631578947368421,0.0,25.5,33.166668,12.055555,45.22222,9.737778,0.3333333333333333,0.0,25.5,-1.2719307,0.78654957,-1.1461983,0.0,0.0,2.5,1,0,3,2021,1,30.0,17.0,2021_3_MIN_SEA
23.09091,11.272727,34.363636,6.36,0.13636363636363635,0.0,25.5,19.826086,6.0434785,25.869564,5.11913,0.17391304347826086,0.08695652335882187,25.5,3.264824,5.2292485,1.24087,0.08695652335882187,0.0,2.5,1,0,3,2021,0,28.0,30.0,2021_3_SF_GB
37.64706,15.176471,52.823532,9.023529,0.17647058823529413,0.11764705926179886,25.5,26.705883,19.058823,45.764706,8.350588,0.17647058823529413,0.0,25.5,10.941177,-3.8823519,0.6729412,-0.11764705926179886,0.0,2.5,1,0,3,2021,1,41.0,21.0,2021_3_DAL_PHI
25.6,12.56,38.16,7.48,0.28,0.1599999964237213,25.5,20.90625,9.6875,30.59375,5.458125,0.15625,0.21875,25.5,4.6937504,2.8725004,2.021875,0.058750003576278687,0.0,2.5,1,0,4,2021,1,24.0,21.0,2021_4_CIN_JAX
22.806452,8.0,30.806452,5.2832255,0.12903225806451613,0.09677419066429138,25.5,25.296297,10.777778,36.074074,6.545185,0.18518518518518517,0.1111111119389534,25.5,-2.4898453,-2.7777777,-1.2619596,0.014336921274662018,0.0,2.5,1,0,4,2021,0,30.0,34.0,2021_4_ATL_WAS
25.25,11.9375,37.1875,7.47875,0.21875,0.03125,25.5,21.4375,8.875,30.3125,5.95125,0.15625,0.03125,25.5,3.8125,3.0625,1.5275002,0.0,0.0,2.5,1,0,4,2021,1,40.0,0.0,2021_4_BUF_HOU
16.0,12.12,28.119999,4.092,0.04,0.07999999821186066,25.5,26.7,10.566667,37.266666,7.1280003,0.16666666666666666,0.06666667014360428,25.5,-10.700001,1.5533333,-3.0360003,-0.013333328068256378,0.0,2.5,1,0,4,2021,1,24.0,14.0,2021_4_CHI_DET
32.51852,15.481482,48.0,8.98963,0.2222222222222222,0.07407407462596893,25.5,32.88889,11.740741,44.62963,7.852593,0.1111111111111111,0.03703703731298447,25.5,-0.37036896,3.7407408,1.1370368,-0.03703703731298447,0.0,2.5,1,0,4,2021,1,36.0,28.0,2021_4_DAL_CAR
19.966667,9.266666,29.233334,4.5886664,0.03333333333333333,0.06666667014360428,25.5,24.724138,10.655172,35.37931,5.6993103,0.10344827586206896,0.06896551698446274,25.5,-4.757471,-1.3885059,-1.1106439,0.0022988468408584595,0.0,2.5,1,0,4,2021,0,17.0,27.0,2021_4_MIA_IND
34.407406,14.222222,48.629627,9.350371,0.2962962962962963,0.0,25.5,22.285715,14.971429,37.257145,6.357143,0.05714285714285714,0.05714285746216774,25.5,12.121691,-0.74920654,2.9932284,0.05714285746216774,0.0,2.5,1,0,4,2021,0,7.0,14.0,2021_4_MIN_CLE
12.580646,11.645162,24.225807,5.441936,0.22580645161290322,0.06451612710952759,25.5,23.69697,9.787879,33.484848,5.387273,0.06060606060606061,0.0,25.5,-11.116324,1.8572826,0.05466318,-0.06451612710952759,0.0,2.5,1,0,4,2021,0,21.0,27.0,2021_4_NO_NYG
20.258064,7.7419353,28.0,3.8683867,0.06451612903225806,0.22580644488334656,25.5,21.77143,13.657143,35.428574,5.8994284,0.11428571428571428,0.08571428805589676,25.5,-1.5133648,-5.9152074,-2.0310416,-0.1400921568274498,0.0,2.5,1,0,4,2021,1,27.0,24.0,2021_4_NYJ_TEN
28.88889,14.37037,43.25926,7.777777,0.18518518518518517,0.07407407462596893,25.5,26.857143,9.171429,36.028572,7.248572,0.2571428571428571,0.08571428805589676,25.5,2.031746,5.198941,0.5292053,0.011640213429927826,0.0,2.5,1,0,4,2021,0,30.0,42.0,2021_4_PHI_KC
39.25,10.458333,49.708332,10.7074995,0.375,0.0416666679084301,25.5,40.2,13.2,53.4,10.627999,0.28,0.1599999964237213,25.5,-0.95000076,-2.7416668,0.0795002,0.11833332851529121,0.0,2.5,1,0,4,2021,0,20.0,37.0,2021_4_LA_ARI
25.5,10.5,36.0,7.0199995,0.16666666666666666,0.03333333507180214,25.5,31.964285,11.535714,43.5,8.7,0.25,0.0,25.5,-6.464285,-1.0357141,-1.6800003,-0.03333333507180214,0.0,2.5,1,0,4,2021,0,21.0,28.0,2021_4_SF_SEA
27.566668,12.7,40.266666,6.9293337,0.13333333333333333,0.0,25.5,26.241379,19.172413,45.41379,7.315172,0.10344827586206896,0.1034482792019844,25.5,1.3252888,-6.472413,-0.3858385,0.1034482792019844,0.0,2.5,1,0,4,2021,0,7.0,23.0,2021_4_DEN_BAL
22.40625,7.46875,29.875,5.94625,0.1875,0.0625,25.5,27.62069,5.4827585,33.103447,5.6565514,0.10344827586206896,0.1034482792019844,25.5,-5.2144394,1.9859915,0.2896986,0.040948279201984406,0.0,2.5,1,0,4,2021,1,27.0,17.0,2021_4_GB_PIT
25.413794,9.4827585,34.896553,5.2648277,0.06896551724137931,0.1034482792019844,25.5,32.939392,5.121212,38.060604,8.214546,0.30303030303030304,0.06060606241226196,25.5,-7.5255985,4.3615465,-2.9497185,-0.04284221678972244,0.0,2.5,1,0,4,2021,0,17.0,19.0,2021_4_NE_TB
28.969696,7.939394,36.90909,6.849697,0.18181818181818182,0.09090909361839294,25.5,37.59375,8.5625,46.15625,8.431875,0.1875,0.0625,25.5,-8.624054,-0.623106,-1.5821781,-0.028409093618392944,0.0,2.5,1,0,4,2021,1,28.0,14.0,2021_4_LAC_LV
29.0,11.888889,40.88889,8.526667,0.25,0.0,25.5,37.030304,11.272727,48.303032,9.826667,0.3333333333333333,0.06060606241226196,25.5,-8.030304,0.6161623,-1.3000002,0.06060606241226196,0.0,2.5,1,0,5,2021,0,17.0,26.0,2021_5_SEA_LA
23.571428,8.261905,31.833332,6.0309525,0.19047619047619047,0.0714285746216774,25.5,22.02381,7.285714,29.309525,4.5738096,0.09523809523809523,0.190476194024086,25.5,1.5476189,0.97619057,1.4571428,0.1190476194024086,0.0,2.5,1,0,5,2021,1,27.0,20.0,2021_5_ATL_NYJ
32.135136,11.621622,43.75676,7.931352,0.13513513513513514,0.0810810774564743,25.5,32.416668,13.638889,46.055557,8.346666,0.19444444444444445,0.0555555559694767,25.5,-0.2815323,-2.0172672,-0.4153142,-0.025525521486997604,0.0,2.5,1,0,5,2021,0,18.0,21.0,2021_5_CAR_PHI
29.058823,11.529411,40.588234,7.927059,0.2647058823529412,0.11764705926179886,25.5,23.536585,9.02439,32.560974,6.392683,0.1951219512195122,0.04878048598766327,25.5,5.522238,2.505021,1.5343761,-0.06886657327413559,0.0,2.5,1,0,5,2021,0,22.0,25.0,2021_5_CIN_GB
18.404762,7.904762,26.309525,4.700476,0.11904761904761904,0.1190476194024086,25.5,27.102564,7.025641,34.128204,5.4712825,0.10256410256410256,0.10256410390138626,25.5,-8.697802,0.8791208,-0.7708063,-0.01648351550102234,0.0,2.5,1,0,5,2021,0,22.0,25.0,2021_5_HOU_NE
19.84091,10.204545,30.045456,5.3436365,0.11363636363636363,0.15909090638160706,25.5,23.043478,14.23913,37.282608,6.215218,0.10869565217391304,0.06521739065647125,25.5,-3.202568,-4.034585,-0.87158155,-0.0938735157251358,0.0,2.5,1,0,5,2021,0,19.0,37.0,2021_5_JAX_TEN
30.594595,12.135135,42.72973,7.9832435,0.24324324324324326,0.027027027681469917,25.5,28.205128,10.435898,38.641026,7.1974344,0.1794871794871795,0.05128205195069313,25.5,2.3894672,1.6992369,0.78580904,0.024255024269223213,0.0,2.5,1,0,5,2021,1,19.0,17.0,2021_5_MIN_DET
26.487179,5.6666665,32.153847,5.5056415,0.10256410256410256,0.10256410390138626,25.5,25.125,12.175,37.3,6.285,0.125,0.02500000037252903,25.5,1.3621788,-6.5083337,-0.7793584,-0.07756410352885723,0.0,2.5,1,0,5,2021,1,27.0,19.0,2021_5_PIT_DEN
31.534883,6.72093,38.255814,7.598604,0.23255813953488372,0.04651162773370743,25.5,19.0,7.452381,26.452381,4.4528575,0.07142857142857142,0.0476190485060215,25.5,12.5348835,-0.73145103,3.1457467,0.0011074207723140717,0.0,2.5,1,0,5,2021,1,45.0,17.0,2021_5_TB_MIA
26.297297,11.162162,37.459457,7.338379,0.21621621621621623,0.0810810774564743,25.5,14.204545,12.068182,26.272728,5.4227276,0.18181818181818182,0.06818182021379471,25.5,12.0927515,-0.90602016,1.9156513,-0.012899257242679596,0.0,2.5,1,0,5,2021,0,22.0,33.0,2021_5_WAS_NO
26.177778,9.555555,35.733334,6.8871107,0.2,0.06666667014360428,25.5,20.326086,15.391304,35.717392,5.926087,0.043478260869565216,0.043478261679410934,25.5,5.851692,-5.8357487,0.9610238,-0.023188408464193344,0.0,2.5,1,0,5,2021,1,47.0,42.0,2021_5_LAC_CLE
33.309525,7.6666665,40.976192,7.6204762,0.19047619047619047,0.0714285746216774,25.5,18.454546,14.878788,33.333336,5.041212,0.030303030303030304,0.09090909361839294,25.5,14.854979,-7.2121215,2.5792642,0.019480518996715546,0.0,2.5,1,0,5,2021,0,9.0,20.0,2021_5_LV_CHI
37.441177,16.058823,53.5,10.494705,0.2647058823529412,0.11764705926179886,25.5,25.880953,10.904762,36.785713,7.142381,0.19047619047619047,0.0476190485060215,25.5,11.560225,5.1540604,3.352324,-0.07002801075577736,0.0,2.5,1,0,5,2021,1,17.0,10.0,2021_5_ARI_SF
30.457144,18.942858,49.4,9.701142,0.2857142857142857,0.05714285746216774,25.5,28.878048,9.902439,38.780487,6.5453663,0.0975609756097561,0.024390242993831635,25.5,1.5790958,9.040419,3.155776,-0.032752614468336105,0.0,2.5,1,0,5,2021,1,44.0,20.0,2021_5_DAL_NYG
27.066668,11.577778,38.644447,8.14711,0.3111111111111111,0.08888889104127884,25.5,25.333334,13.833333,39.166668,7.739524,0.21428571428571427,0.0476190485060215,25.5,1.7333336,-2.2555552,0.4075861,-0.04126984253525734,0.0,2.5,1,0,5,2021,0,20.0,38.0,2021_5_KC_BUF
26.925,16.45,43.375,7.0645,0.1,0.07500000298023224,25.5,23.625,11.2,34.825,5.9275,0.125,0.05000000074505806,25.5,3.2999992,5.250001,1.1370001,-0.02500000223517418,0.0,2.5,1,0,5,2021,1,31.0,25.0,2021_5_BAL_IND
31.022728,13.227273,44.25,7.938637,0.1590909090909091,0.06818182021379471,25.5,33.48148,7.5925927,41.074074,8.483704,0.2777777777777778,0.03703703731298447,25.5,-2.4587517,5.6346803,-0.54506683,-0.03114478290081024,0.0,2.5,1,0,6,2021,0,22.0,28.0,2021_6_PHI_TB
20.836363,11.763637,32.6,5.657091,0.10909090909090909,0.145454540848732,25.5,20.634615,6.769231,27.403847,4.7196155,0.09615384615384616,0.057692307978868484,25.5,0.2017479,4.9944057,0.9374757,-0.08776223286986351,0.0,2.5,1,0,6,2021,1,23.0,20.0,2021_6_JAX_MIA
30.38,14.88,45.26,7.9812007,0.16,0.05999999865889549,25.5,28.654545,9.854546,38.50909,7.942546,0.23636363636363636,0.05454545468091965,25.5,1.7254543,5.0254545,0.038654804,-0.005454543977975845,0.0,2.5,1,0,6,2021,1,34.0,6.0,2021_6_BAL_LAC
30.355556,11.9777775,42.333336,7.403112,0.13333333333333333,0.13333334028720856,25.5,29.93617,12.106383,42.042553,7.486809,0.2127659574468085,0.042553190141916275,25.5,0.4193859,-0.12860584,-0.08369684,-0.09078015014529228,0.0,2.5,1,0,6,2021,0,28.0,34.0,2021_6_CAR_MIN
17.333334,15.095238,32.428574,5.079047,0.047619047619047616,0.0714285746216774,25.5,26.18,10.06,36.24,6.8312,0.2,0.05999999865889549,25.5,-8.846666,5.0352373,-1.7521529,-0.011428575962781906,0.0,2.5,1,0,6,2021,0,14.0,24.0,2021_6_CHI_GB
27.145834,10.729167,37.875,6.7900004,0.14583333333333334,0.0625,25.5,28.84091,11.25,40.09091,7.844545,0.25,0.13636364042758942,25.5,-1.695076,-0.520833,-1.0545444,0.07386364042758942,0.0,2.5,1,0,6,2021,0,11.0,34.0,2021_6_DET_CIN
26.411764,11.196078,37.60784,6.464313,0.13725490196078433,0.03921568766236305,25.5,20.865385,7.673077,28.538462,5.303846,0.15384615384615385,0.09615384787321091,25.5,5.546379,3.5230012,1.1604671,0.056938160210847855,0.0,2.5,1,0,6,2021,1,31.0,3.0,2021_6_IND_HOU
27.886793,9.037736,36.92453,6.204151,0.09433962264150944,0.056603774428367615,25.5,38.707317,11.95122,50.65854,9.93122,0.2926829268292683,0.0731707289814949,25.5,-10.820524,-2.9134836,-3.727069,0.01656695455312729,0.0,2.5,1,0,6,2021,0,11.0,38.0,2021_6_NYG_LA
25.978724,11.574468,37.553192,6.9646807,0.1702127659574468,0.10638298094272614,25.5,26.14035,11.245614,37.385963,7.55614,0.2807017543859649,0.10526315867900848,25.5,-0.16162682,0.3288536,-0.5914593,-0.0011198222637176514,0.0,2.5,1,0,6,2021,0,13.0,31.0,2021_6_WAS_KC
22.545454,17.054546,39.6,6.914546,0.07272727272727272,0.036363635212183,25.5,36.0,15.238095,51.238094,9.8495245,0.23809523809523808,0.095238097012043,25.5,-13.454546,1.8164511,-2.9349785,0.05887446179986,0.0,2.5,1,0,6,2021,0,14.0,37.0,2021_6_CLE_ARI
26.387754,12.102041,38.489796,6.537143,0.14285714285714285,0.040816325694322586,25.5,30.283018,7.4150944,37.698112,6.792453,0.1509433962264151,0.07547169923782349,25.5,-3.8952637,4.686947,-0.25530958,0.0346553735435009,0.0,2.5,1,0,6,2021,0,24.0,34.0,2021_6_DEN_LV
26.285715,8.163265,34.448982,5.516735,0.10204081632653061,0.10204081982374191,25.5,32.32558,20.093023,52.418602,10.16279,0.3023255813953488,0.06976744532585144,25.5,-6.0398655,-11.929758,-4.646055,-0.03227337449789047,0.0,2.5,1,0,6,2021,0,29.0,35.0,2021_6_NE_DAL
25.215687,7.2156863,32.431374,5.66353,0.11764705882352941,0.0784313753247261,25.5,28.234043,11.063829,39.297874,7.9102125,0.23404255319148937,0.042553190141916275,25.5,-3.0183563,-3.848143,-2.2466826,-0.03587818518280983,0.0,2.5,1,0,6,2021,1,23.0,20.0,2021_6_PIT_SEA
22.052631,14.719298,36.77193,6.3136845,0.10526315789473684,0.05263157933950424,25.5,27.039215,13.764706,40.80392,8.181569,0.23529411764705882,0.03921568766236305,25.5,-4.9865837,0.9545927,-1.8678846,-0.01341589167714119,0.0,2.5,1,0,6,2021,1,34.0,31.0,2021_6_TEN_BUF
22.089552,15.089552,37.179104,6.4955225,0.08955223880597014,0.04477611929178238,25.5,28.051723,12.155172,40.206894,6.901379,0.1724137931034483,0.08620689809322357,25.5,-5.9621716,2.9343796,-0.4058566,0.04143077880144119,0.0,2.5,1,0,7,2021,1,17.0,14.0,2021_7_CLE_DEN
27.193548,15.0161295,42.20968,7.5022583,0.14516129032258066,0.08064515888690948,25.5,28.127274,11.581819,39.70909,7.9323635,0.2727272727272727,0.12727272510528564,25.5,-0.93372536,3.434311,-0.4301052,0.04662756621837616,0.0,2.5,1,0,7,2021,0,17.0,41.0,2021_7_BAL_CIN
25.491526,11.135593,36.62712,6.9535594,0.2033898305084746,0.050847455859184265,25.5,24.189655,11.0,35.189655,6.3486204,0.15517241379310345,0.1034482792019844,25.5,1.3018703,0.13559341,0.604939,0.05260082334280014,0.0,2.5,1,0,7,2021,1,24.0,10.0,2021_7_GB_WAS
21.953846,6.6,28.553846,4.9335384,0.1076923076923077,0.0615384615957737,25.5,25.615385,8.75,34.365387,6.4226923,0.19230769230769232,0.057692307978868484,25.5,-3.661539,-2.15,-1.4891539,-0.0038461536169052124,0.0,2.5,1,0,7,2021,0,28.0,30.0,2021_7_MIA_ATL
26.155172,8.965517,35.12069,5.9720693,0.1206896551724138,0.1034482792019844,25.5,21.075472,6.981132,28.056604,4.516604,0.07547169811320754,0.16981132328510284,25.5,5.0797005,1.984385,1.4554653,0.06636304408311844,0.0,2.5,1,0,7,2021,1,54.0,13.0,2021_7_NE_NYJ
27.301588,8.555555,35.857143,5.884127,0.07936507936507936,0.095238097012043,25.5,27.59649,11.526316,39.122807,6.9108768,0.12280701754385964,0.12280701845884323,25.5,-0.2949028,-2.9707603,-1.0267496,0.027568921446800232,0.0,2.5,1,0,7,2021,1,25.0,3.0,2021_7_NYG_CAR
22.318182,14.924242,37.242424,6.465455,0.09090909090909091,0.06060606241226196,25.5,28.59091,11.363636,39.954544,7.9269686,0.2727272727272727,0.12121212482452393,25.5,-6.272728,3.560606,-1.4615135,0.06060606241226196,0.0,2.5,1,0,7,2021,1,27.0,3.0,2021_7_TEN_KC
36.76,12.42,49.18,9.9484005,0.32,0.10000000149011612,25.5,26.875,9.839286,36.714287,6.5321426,0.125,0.0714285746216774,25.5,9.884998,2.5807142,3.4162579,-0.02857142686843872,0.0,2.5,1,0,7,2021,1,28.0,19.0,2021_7_LA_DET
30.40625,7.484375,37.890625,7.005313,0.15625,0.0625,25.5,29.019608,13.372549,42.39216,7.8313723,0.1568627450980392,0.0784313753247261,25.5,1.3866425,-5.888174,-0.82605934,0.015931375324726105,0.0,2.5,1,0,7,2021,1,33.0,22.0,2021_7_LV_PHI
33.48077,15.076923,48.557693,9.618077,0.2692307692307692,0.07692307978868484,25.5,21.079365,8.301587,29.38095,5.0193653,0.12698412698412698,0.1111111119389534,25.5,12.401405,6.7753363,4.598712,0.034188032150268555,0.0,2.5,1,0,7,2021,1,31.0,5.0,2021_7_ARI_HOU
33.412697,8.126985,41.53968,8.56984,0.2698412698412698,0.0476190485060215,25.5,18.408163,15.795918,34.204082,5.4220405,0.061224489795918366,0.08163265138864517,25.5,15.004534,-7.668934,3.1478,0.03401360288262367,0.0,2.5,1,0,7,2021,1,38.0,3.0,2021_7_TB_CHI
24.596153,11.730769,36.326923,6.6549993,0.15384615384615385,0.057692307978868484,25.5,25.32258,12.0161295,37.33871,6.617741,0.14516129032258066,0.032258063554763794,25.5,-0.7264271,-0.28536034,0.03725815,-0.02543424442410469,0.0,2.5,1,0,7,2021,0,18.0,30.0,2021_7_SF_IND
26.48276,11.448276,37.931034,7.4041376,0.20689655172413793,0.03448275849223137,25.5,17.056604,11.867925,28.92453,6.2162256,0.22641509433962265,0.07547169923782349,25.5,9.426155,-0.41964912,1.187912,0.04098894074559212,0.0,2.5,1,0,7,2021,0,10.0,13.0,2021_7_SEA_NO
31.777779,15.174603,46.95238,9.3314295,0.2698412698412698,0.0793650820851326,25.5,25.768116,10.347826,36.115944,6.9901447,0.21739130434782608,0.043478261679410934,25.5,6.0096626,4.8267775,2.3412848,-0.035886820405721664,0.0,2.5,1,0,8,2021,0,21.0,24.0,2021_8_ARI_GB
26.0625,8.234375,34.296875,6.409687,0.1875,0.0625,25.5,25.264706,10.485294,35.75,6.144412,0.10294117647058823,0.11764705926179886,25.5,0.79779434,-2.2509193,0.265275,0.05514705926179886,0.0,2.5,1,0,8,2021,0,13.0,19.0,2021_8_ATL_CAR
27.935484,12.645162,40.580647,8.175484,0.24193548387096775,0.04838709533214569,25.5,22.605263,7.381579,29.986841,5.4028945,0.14473684210526316,0.07894736528396606,25.5,5.330221,5.2635827,2.7725892,0.030560269951820374,0.0,2.5,1,0,8,2021,1,26.0,11.0,2021_8_BUF_MIA
18.1,15.283334,33.383335,4.9290004,0.05,0.11666666716337204,25.5,23.548388,11.629032,35.17742,6.298387,0.14516129032258066,0.08064515888690948,25.5,-5.448387,3.6543016,-1.3693867,-0.036021508276462555,0.0,2.5,1,0,8,2021,0,22.0,33.0,2021_8_CHI_SF
21.253164,15.101266,36.35443,6.2944303,0.08860759493670886,0.037974681705236435,25.5,25.25,8.116667,33.36667,5.78,0.11666666666666667,0.06666667014360428,25.5,-3.9968357,6.984599,0.51443005,0.028691988438367844,0.0,2.5,1,0,8,2021,0,10.0,15.0,2021_8_CLE_PIT
26.716417,10.268657,36.985073,6.3492537,0.11940298507462686,0.08955223858356476,25.5,29.084745,13.847458,42.932205,7.998983,0.1694915254237288,0.06779661029577255,25.5,-2.368328,-3.5788012,-1.6497293,-0.021755628287792206,0.0,2.5,1,0,8,2021,0,6.0,44.0,2021_8_DET_PHI
20.319445,7.8472223,28.166668,4.685,0.1111111111111111,0.0972222238779068,25.5,37.448277,11.5172415,48.96552,10.049654,0.3275862068965517,0.08620689809322357,25.5,-17.128832,-3.6700191,-5.364654,-0.011015325784683228,0.0,2.5,1,0,8,2021,0,22.0,38.0,2021_8_HOU_LA
23.561644,12.232877,35.79452,6.4945207,0.1506849315068493,0.027397260069847107,25.5,22.410257,13.948718,36.358974,6.4041033,0.10256410256410256,0.06410256773233414,25.5,1.1513863,-1.7158413,0.090417385,0.03670530766248703,0.0,2.5,1,0,8,2021,0,31.0,34.0,2021_8_IND_TEN
21.40625,6.75,28.15625,4.546875,0.078125,0.171875,25.5,31.661291,12.064516,43.725807,8.800323,0.2903225806451613,0.12903225421905518,25.5,-10.255041,-5.314516,-4.2534475,-0.042842745780944824,0.0,2.5,1,0,8,2021,1,34.0,31.0,2021_8_NYJ_CIN
26.432837,8.477612,34.910446,7.085672,0.208955223880597,0.05970149114727974,25.5,27.15493,9.408451,36.56338,6.658028,0.14084507042253522,0.0845070406794548,25.5,-0.7220936,-0.93083954,0.42764378,0.024805549532175064,0.0,2.5,1,0,8,2021,0,24.0,27.0,2021_8_LAC_NE
25.41791,11.253732,36.671642,7.042089,0.19402985074626866,0.02985074557363987,25.5,22.19697,11.075758,33.272728,5.730303,0.10606060606060606,0.12121212482452393,25.5,3.2209396,0.17797375,1.3117862,0.09136137925088406,0.0,2.5,1,0,8,2021,1,31.0,7.0,2021_8_SEA_JAX
26.67647,10.970589,37.647057,6.5964704,0.17647058823529413,0.0882352963089943,25.5,25.318182,12.621212,37.939392,6.533939,0.15151515151515152,0.10606060922145844,25.5,1.3582878,-1.6506233,0.06253147,0.017825312912464142,0.0,2.5,1,0,8,2021,1,17.0,10.0,2021_8_DEN_WAS
17.59375,11.296875,28.890625,5.9053125,0.203125,0.0625,25.5,30.671053,9.131579,39.80263,8.338683,0.27631578947368424,0.03947368264198303,25.5,-13.077303,2.1652956,-2.4333706,-0.023026317358016968,0.0,2.5,1,0,8,2021,1,36.0,27.0,2021_8_NO_TB
31.22807,13.4561405,44.68421,8.033334,0.22807017543859648,0.035087719559669495,25.5,34.622643,18.603773,53.226418,10.141509,0.3018867924528302,0.07547169923782349,25.5,-3.3945732,-5.1476326,-2.1081753,0.04038397967815399,0.0,2.5,1,0,8,2021,0,16.0,20.0,2021_8_MIN_DAL
27.531645,10.468354,38.0,7.1544313,0.22784810126582278,0.1139240488409996,25.5,26.561644,8.79452,35.356163,5.858356,0.0821917808219178,0.08219178020954132,25.5,0.9700012,1.6738338,1.2960753,-0.03173226863145828,0.0,2.5,1,0,8,2021,1,20.0,17.0,2021_8_KC_NYG
23.506023,11.759036,35.26506,6.587229,0.1686746987951807,0.048192769289016724,25.5,23.272728,6.87013,30.142859,5.114026,0.1038961038961039,0.16883116960525513,25.5,0.23329544,4.888906,1.4732027,0.1206384003162384,0.0,2.5,1,0,9,2021,1,45.0,30.0,2021_9_IND_NYJ
27.150684,14.328767,41.47945,7.316164,0.136986301369863,0.06849315017461777,25.5,28.882353,12.764706,41.647057,7.4082355,0.20588235294117646,0.029411764815449715,25.5,-1.7316685,1.5640612,-0.09207153,-0.03908138535916805,0.0,2.5,1,0,9,2021,1,34.0,31.0,2021_9_BAL_MIN
23.379747,11.594936,34.974686,5.8250637,0.08860759493670886,0.10126582533121109,25.5,26.158537,9.878049,36.036587,6.4060974,0.12195121951219512,0.0731707289814949,25.5,-2.7787895,1.7168875,-0.5810337,-0.028095096349716187,0.0,2.5,1,0,9,2021,0,6.0,24.0,2021_9_CAR_NE
32.869564,11.434783,44.304348,9.07855,0.30434782608695654,0.1304347813129425,25.5,21.39326,14.483146,35.876404,6.0939326,0.07865168539325842,0.033707864582538605,25.5,11.476305,-3.0483627,2.9846177,-0.0967269167304039,0.0,2.5,1,0,9,2021,0,16.0,41.0,2021_9_CIN_CLE
35.403225,17.161291,52.564514,9.866129,0.2903225806451613,0.08064515888690948,25.5,26.671053,10.907895,37.57895,6.5878944,0.17105263157894737,0.07894736528396606,25.5,8.732172,6.253396,3.2782345,-0.0016977936029434204,0.0,2.5,1,0,9,2021,0,16.0,30.0,2021_9_DAL_DEN
22.116882,10.558441,32.675323,5.554805,0.1038961038961039,0.11688311398029327,25.5,28.3,12.657143,40.95714,8.256286,0.24285714285714285,0.04285714402794838,25.5,-6.183117,-2.0987015,-2.7014809,-0.0740259699523449,0.0,2.5,1,0,9,2021,1,9.0,6.0,2021_9_JAX_BUF
22.360466,7.3139534,29.67442,5.2804646,0.12790697674418605,0.08139535039663315,25.5,21.107143,7.25,28.357143,4.894285,0.11904761904761904,0.095238097012043,25.5,1.2533226,0.0639534,0.38617945,0.013842746615409851,0.0,2.5,1,0,9,2021,1,17.0,9.0,2021_9_MIA_HOU
17.415585,11.363636,28.77922,5.8342857,0.19480519480519481,0.051948051899671555,25.5,25.549295,8.577465,34.126762,6.265633,0.18309859154929578,0.0845070406794548,25.5,-8.133711,2.786171,-0.43134737,0.03255898877978325,0.0,2.5,1,0,9,2021,0,25.0,27.0,2021_9_NO_ATL
26.26506,8.602409,34.86747,5.8626504,0.0963855421686747,0.08433734625577927,25.5,30.253334,7.9733334,38.22667,7.139467,0.16,0.06666667014360428,25.5,-3.9882736,0.629076,-1.2768164,-0.017670676112174988,0.0,2.5,1,0,9,2021,1,23.0,16.0,2021_9_NYG_LV
26.52174,15.26087,41.782608,7.7608695,0.14492753623188406,0.05797101557254791,25.5,26.236841,9.618421,35.855263,7.161316,0.21052631578947367,0.07894736528396606,25.5,0.28489876,5.6424494,0.5995536,0.020976349711418152,0.0,2.5,1,0,9,2021,0,24.0,27.0,2021_9_PHI_LAC
