home_passing_ypg,home_rushing_ypg,home_total_ypg,home_points_pg,home_passing_tds_pg,home_turnovers_pg,home_injury_pct,home_def_yards_allowed,home_def_points_allowed,home_recent_points,home_points_trend,away_passing_ypg,away_rushing_ypg,away_total_ypg,away_points_pg,away_passing_tds_pg,away_turnovers_pg,away_injury_pct,away_def_yards_allowed,away_def_points_allowed,away_recent_points,away_points_trend,passing_advantage,rushing_advantage,scoring_advantage,momentum_advantage,turnover_advantage,injury_advantage,defensive_advantage,offensive_vs_defense,home_field_advantage,is_playoff,is_neutral,week,season,rest_days,is_division_game,vegas_spread,home_win,home_score,away_score,game_id
288.9,115.9,404.8,84.636,2.9,0.4000000059604645,25.5,359.6,25.8,83.14666,-2.1276321411132812,243.0,78.2,321.2,57.24,1.6,1.100000023841858,25.5,353.6,20.9,53.21333,-5.75238037109375,45.899994,37.700005,27.396,0.05174775242560328,0.7000000178813934,0.0,-4.900000000000002,63.736001586914064,2.5,1,0,12,2020,7,0,0,1,41.0,25.0,2020_12_GB_CHI
235.3,120.8,356.1,63.221996,1.4,1.399999976158142,25.5,366.9,25.4,54.2,-12.888568878173828,298.6,121.3,419.9,87.734,3.0,1.0,25.5,446.3,28.7,66.8,-29.90570831298828,-63.300003,-0.5,-24.512005,0.0954371700805009,-0.3999999761581421,0.0,3.3000000000000007,34.521996307373044,2.5,1,0,12,2020,7,0,0,0,17.0,23.0,2020_12_PHI_SEA
254.3,102.2,356.5,74.621994,2.4,0.5,25.5,332.9,17.4,80.286674,8.092391967773438,197.2,160.5,357.7,63.858,1.5,0.699999988079071,25.5,353.6,19.5,55.36667,-12.130470275878906,57.100006,-58.300003,10.763992,0.205829746328558,0.19999998807907104,0.0,2.1000000000000014,55.12199401855469,2.5,1,0,12,2020,7,0,0,1,19.0,14.0,2020_12_PIT_BAL
287.54544,103.454544,391.0,70.96546,1.5454545454545454,0.7272727489471436,25.5,407.1818181818182,25.545454545454547,59.680004,-15.517498016357422,242.54546,134.72728,377.27274,72.33817,1.6363636363636365,0.3636363744735718,25.5,304.1818181818182,20.454545454545453,57.3,-20.677494049072266,44.999985,-31.272736,-1.3727112,0.04823478039745929,-0.3636363744735718,0.0,-5.0909090909090935,50.51091627641158,2.5,1,0,13,2020,7,0,0,0,16.0,21.0,2020_13_ATL_NO
242.90909,82.09091,325.0,58.761818,1.7272727272727273,1.1818181276321411,25.5,357.1818181818182,22.727272727272727,55.98,-3.825000762939453,270.0,96.63636,366.63635,68.19091,1.7272727272727273,0.8181818127632141,25.5,408.54545454545456,29.818181818181817,60.086666,-11.143329620361328,-27.090912,-14.545448,-9.429092,0.07058031806418862,-0.363636314868927,0.0,7.09090909090909,28.94363611394709,2.5,1,0,13,2020,7,0,0,0,30.0,34.0,2020_13_CHI_DET
291.0,83.90909,374.9091,72.94909,2.1818181818181817,0.4545454680919647,25.5,423.6363636363636,27.0,71.9,-1.4424972534179688,272.27274,104.36364,376.63635,68.91818,1.4545454545454546,0.8181818127632141,25.5,326.09090909090907,23.0,81.213326,16.90583038330078,18.727264,-20.454552,4.0309067,-0.1900370585321905,0.3636363446712494,0.0,-4.0,49.94908905029297,2.5,1,0,13,2020,7,0,0,0,20.0,26.0,2020_13_HOU_IND
228.27272,95.27273,323.54544,62.030907,1.6363636363636365,0.7272727489471436,25.5,389.3636363636364,18.636363636363637,54.913334,-9.786663055419922,260.9091,96.27273,357.18182,61.42726,1.2727272727272727,0.6363636255264282,25.5,395.1818181818182,26.272727272727273,43.460003,-24.70499038696289,-32.636368,-1.0,0.6036453,0.1748891468012923,-0.09090912342071533,0.0,7.636363636363637,35.75817940451882,2.5,1,0,13,2020,7,0,0,1,19.0,7.0,2020_13_MIA_CIN
251.63637,145.72728,397.36365,77.074554,2.090909090909091,1.0,25.5,391.3636363636364,27.727272727272727,79.27333,3.0233306884765625,246.72728,101.181816,347.9091,63.38727,1.5454545454545454,1.0,25.5,420.3636363636364,29.545454545454547,47.3,-22.119998931884766,4.909088,44.545464,13.687283,0.27801427191349365,0.0,0.0,1.8181818181818201,47.52909989790483,2.5,1,0,13,2020,7,0,0,1,27.0,24.0,2020_13_MIN_JAX
191.45454,97.545456,289.0,45.103634,0.8181818181818182,1.0,25.5,403.72727272727275,29.272727272727273,57.253338,16.70583724975586,242.81818,125.63636,368.45456,68.19455,1.7272727272727273,0.3636363744735718,25.5,384.45454545454544,29.0,58.28667,-13.623332977294922,-51.363632,-28.090904,-23.090916,0.40671900786800974,-0.6363636255264282,0.0,-0.2727272727272734,16.103633880615234,2.5,1,0,13,2020,7,0,0,0,28.0,31.0,2020_13_NYJ_LV
237.72728,158.18182,395.9091,78.37273,2.090909090909091,0.3636363744735718,25.5,394.3636363636364,25.90909090909091,75.55334,-3.8766555786132812,202.54546,161.36363,363.9091,64.85637,1.6363636363636365,0.6363636255264282,25.5,372.09090909090907,26.0,58.22,-9.125,35.181824,-3.1818085,13.516357,0.06524944316818393,0.27272725105285645,0.0,0.09090909090908994,52.37272644042969,2.5,1,0,13,2020,7,0,0,0,35.0,41.0,2020_13_TEN_CLE
255.81818,155.90909,411.72726,76.13272,1.7272727272727273,0.8181818127632141,25.5,369.0,23.454545454545453,63.65333,-17.159168243408203,274.63635,124.63636,399.27274,70.87636,1.4545454545454546,0.9090909361839294,25.5,316.6363636363636,19.545454545454547,63.180004,-10.58249282836914,-18.818176,31.272728,5.256363,-0.054713435001621166,0.09090912342071533,0.0,-3.9090909090909065,56.58726640181108,2.5,1,0,13,2020,7,0,0,0,28.0,38.0,2020_13_ARI_LA
292.36365,117.181816,409.54544,84.83091,2.8181818181818183,0.9090909361839294,25.5,432.1818181818182,27.636363636363637,57.300003,-37.85499572753906,216.72728,113.36364,330.0909,51.859997,0.7272727272727273,0.8181818127632141,25.5,358.90909090909093,23.0,60.633335,12.063335418701172,75.63637,3.8181763,32.970913,-0.48673059909567123,-0.09090912342071533,0.0,-4.636363636363637,61.830909729003906,2.5,1,0,13,2020,7,0,0,0,12.0,17.0,2020_13_SEA_NYG
281.81818,121.90909,403.72726,85.46364,3.0,0.3636363744735718,25.5,359.90909090909093,25.727272727272727,83.12667,-3.2133331298828125,234.0,116.181816,350.18182,62.741817,1.4545454545454546,1.3636363744735718,25.5,361.3636363636364,25.181818181818183,58.053333,-6.446666717529297,47.818176,5.727272,22.72182,0.046525964256450975,1.0,0.0,-0.5454545454545432,60.281820123845876,2.5,1,0,13,2020,7,0,0,1,30.0,16.0,2020_13_GB_PHI
293.36365,117.181816,410.54544,76.243645,2.090909090909091,0.6363636255264282,25.5,353.27272727272725,27.272727272727273,70.68667,-7.640830993652344,209.09091,149.63637,358.72726,56.418186,0.5454545454545454,1.1818181276321411,25.5,361.54545454545456,23.181818181818183,56.546665,0.17666244506835938,84.272736,-32.45455,19.825459,-0.07417848826001479,0.5454545021057129,0.0,-4.09090909090909,53.06182653253728,2.5,1,0,13,2020,7,0,0,0,0.0,45.0,2020_13_LAC_NE
322.18182,111.27273,433.45456,88.77819,2.727272727272727,0.1818181872367859,25.5,370.45454545454544,21.636363636363637,97.04667,11.369163513183594,227.90909,113.454544,341.36365,54.889095,1.0909090909090908,1.7272727489471436,25.5,359.0,27.09090909090909,38.366665,-22.718334197998047,94.272736,-2.181816,33.889095,0.38772784042792924,1.5454545617103577,0.0,5.454545454545453,61.687281521883875,2.5,1,0,13,2020,7,0,0,1,22.0,16.0,2020_13_KC_DEN
255.36363,99.09091,354.45456,72.569084,2.272727272727273,0.5454545617103577,25.5,324.3636363636364,17.09090909090909,71.68,-1.2224960327148438,240.36363,106.63636,347.0,60.132725,1.0,0.8181818127632141,25.5,332.27272727272725,22.09090909090909,67.37333,9.955829620361328,15.0,-7.5454483,12.436359,-0.1305257477134531,0.27272725105285645,0.0,5.0,50.478175076571375,2.5,1,0,13,2020,7,0,0,0,17.0,23.0,2020_13_PIT_WAS
270.0,112.0,382.0,67.36363,1.2727272727272727,1.0909091234207153,25.5,326.3636363636364,23.09090909090909,50.066666,-23.78333282470703,280.18182,104.36364,384.54544,74.20727,2.1818181818181817,0.7272727489471436,25.5,387.8181818181818,25.636363636363637,80.073326,8.065826416015625,-10.181824,7.63636,-6.8436356,-0.33101271065075266,-0.3636363744735718,0.0,2.5454545454545467,41.7272685657848,2.5,1,0,13,2020,7,0,0,0,24.0,34.0,2020_13_SF_BUF
189.27272,157.63637,346.9091,61.716366,1.4545454545454546,0.7272727489471436,25.5,351.8181818181818,19.454545454545453,53.86667,-10.7933349609375,290.81818,111.818184,402.63635,68.62363,1.4545454545454546,0.9090909361839294,25.5,392.8181818181818,32.63636363636363,59.646667,-12.343330383300781,-101.545456,45.818184,-6.907261,0.003773668424138149,0.1818181872367859,0.0,13.18181818181818,29.08000217784535,2.5,1,0,13,2020,7,0,0,1,34.0,17.0,2020_13_BAL_DAL
281.0,124.166664,405.16666,72.38999,1.4166666666666667,0.8333333134651184,25.5,312.3333333333333,20.25,69.9,-3.3199996948242188,202.5,150.91667,353.41666,58.275005,0.6666666666666666,1.0833333730697632,25.5,354.6666666666667,21.25,61.72,4.593334197998047,78.5,-26.750008,14.114986,-0.09204706127105261,0.2500000596046448,0.0,1.0,51.139991760253906,2.5,1,0,14,2020,7,0,0,1,24.0,3.0,2020_14_LA_NE
260.0,106.416664,366.41666,64.20833,1.25,0.8333333134651184,25.5,374.1666666666667,25.0,55.673336,-11.379993438720703,221.5,118.916664,340.41666,54.90167,1.1666666666666667,1.75,25.5,366.75,26.666666666666668,42.52,-16.508888244628906,38.5,-12.5,9.30666,0.09060206481065061,0.9166666865348816,0.0,1.6666666666666679,37.54166158040364,2.5,1,0,14,2020,7,0,0,0,27.0,32.0,2020_14_CAR_DEN
244.91667,86.916664,331.83334,60.313335,1.6666666666666667,1.0833333730697632,25.5,365.9166666666667,23.666666666666668,58.940002,-1.8311080932617188,295.16666,84.416664,379.58334,72.26499,2.0,0.5,25.5,421.1666666666667,26.916666666666668,79.54,9.700004577636719,-50.249985,2.5,-11.951656,-0.12169581007356303,-0.5833333730697632,0.0,3.25,33.3966687520345,2.5,1,0,14,2020,7,0,0,1,36.0,7.0,2020_14_CHI_HOU
255.25,91.583336,346.83334,59.393326,1.25,0.75,25.5,396.0833333333333,25.666666666666668,38.56,-27.777767181396484,290.33334,111.75,402.08334,68.65499,1.5,0.9166666865348816,25.5,393.5,32.75,64.50666,-5.5311126708984375,-35.083344,-20.166664,-9.261665,-0.2854053105272942,0.1666666865348816,0.0,7.083333333333332,26.643325805664062,2.5,1,0,14,2020,7,0,0,0,7.0,30.0,2020_14_CIN_DAL
249.5,103.083336,352.58334,63.405,1.5,1.0833333730697632,25.5,422.8333333333333,29.333333333333332,52.313335,-14.788883209228516,250.33333,150.16667,400.5,79.89667,2.25,0.4166666567325592,25.5,399.6666666666667,27.166666666666668,90.34667,13.933341979980469,-0.83332825,-47.083336,-16.491669,-0.30139462471817924,-0.666666716337204,0.0,-2.1666666666666643,36.238332112630204,2.5,1,0,14,2020,7,0,0,0,10.0,31.0,2020_14_JAX_TEN
233.91667,96.5,330.41666,61.89833,1.5833333333333333,0.6666666865348816,25.5,376.3333333333333,17.666666666666668,54.806667,-9.455554962158203,321.83334,113.166664,435.0,87.04001,2.5833333333333335,0.1666666716337204,25.5,367.0833333333333,21.166666666666668,88.46,1.8933258056640625,-87.91667,-16.666664,-25.141678,-0.12887696095011522,-0.5000000149011612,0.0,3.5,40.73166402180989,2.5,1,0,14,2020,7,0,0,0,27.0,33.0,2020_14_MIA_KC
207.41667,119.75,327.16666,51.846664,0.75,0.8333333134651184,25.5,360.1666666666667,22.083333333333332,57.10667,7.013336181640625,248.91667,150.58333,399.5,75.24,1.8333333333333333,0.8333333134651184,25.5,377.4166666666667,24.666666666666668,60.793335,-19.262222290039062,-41.5,-30.833328,-23.393333,0.2890226455204482,0.0,0.0,2.5833333333333357,27.17999776204427,2.5,1,0,14,2020,7,0,0,0,7.0,26.0,2020_14_NYG_ARI
275.0,96.333336,371.33334,74.46667,2.3333333333333335,0.9166666865348816,25.5,350.25,23.333333333333332,82.32667,10.480003356933594,256.08334,145.66667,401.75,77.58501,2.1666666666666665,1.0,25.5,392.4166666666667,27.416666666666668,84.746666,9.548881530761719,18.916656,-49.333336,-3.1183395,0.01301930939199511,0.08333331346511841,0.0,4.083333333333336,47.0500005086263,2.5,1,0,14,2020,7,0,0,1,26.0,14.0,2020_14_TB_MIN
254.33333,121.166664,375.5,70.223335,1.8333333333333333,0.4166666567325592,25.5,385.0833333333333,28.916666666666668,67.18,-4.057777404785156,273.33334,104.75,378.08334,69.575,1.5,0.75,25.5,334.8333333333333,22.75,78.67333,12.131118774414062,-19.000015,16.416664,0.6483383,-0.17164672478743281,0.3333333432674408,0.0,-6.166666666666668,47.47333526611328,2.5,1,0,14,2020,7,0,0,0,27.0,44.0,2020_14_LV_IND
289.91666,116.666664,406.58334,82.255,2.6666666666666665,0.9166666865348816,25.5,420.75,26.75,59.933334,-29.762222290039062,191.0,106.583336,297.58334,47.731663,0.9166666666666666,1.0,25.5,407.8333333333333,29.416666666666668,59.073334,15.122222900390625,98.91666,10.083328,34.523335,-0.5008491940735844,0.08333331346511841,0.0,2.666666666666668,52.8383305867513,2.5,1,0,14,2020,7,0,0,1,40.0,3.0,2020_14_SEA_NYJ
281.0,93.583336,374.58334,71.03167,1.8333333333333333,0.8333333134651184,25.5,408.4166666666667,29.833333333333332,67.799995,-4.308891296386719,282.91666,124.166664,407.08334,86.025,3.0,0.3333333432674408,25.5,355.3333333333333,24.916666666666668,88.69334,3.5577774047851562,-1.9166565,-30.583328,-14.993332,-0.07552633526285495,-0.4999999701976776,0.0,-4.916666666666664,46.11500295003255,2.5,1,0,14,2020,7,0,0,0,24.0,31.0,2020_14_DET_GB
286.33334,113.25,399.58334,72.57834,1.9166666666666667,0.75,25.5,348.4166666666667,28.75,61.41333,-14.886672973632812,286.33334,100.666664,387.0,69.48667,1.5,0.6666666865348816,25.5,409.8333333333333,25.166666666666668,49.766666,-26.293338775634766,0.0,12.583336,3.0916672,0.12802613043307803,-0.08333331346511841,0.0,-3.583333333333332,47.411671956380204,2.5,1,0,14,2020,7,0,0,1,20.0,17.0,2020_14_LAC_ATL
230.16667,116.25,346.41666,61.84833,1.4166666666666667,1.3333333730697632,25.5,368.25,25.583333333333332,55.820004,-8.037769317626953,241.66667,140.75,382.41666,72.74166,1.6666666666666667,0.3333333432674408,25.5,307.4166666666667,20.083333333333332,66.07333,-8.891105651855469,-11.5,-24.5,-10.89333,-0.005490440820940093,-1.0000000298023224,0.0,-5.5,41.76499811808269,2.5,1,0,14,2020,7,0,0,1,24.0,21.0,2020_14_PHI_NO
273.83334,109.833336,383.66666,68.32,1.4166666666666667,1.1666666269302368,25.5,337.1666666666667,24.0,56.93333,-15.18222427368164,245.0,101.5,346.5,60.28333,1.0,0.75,25.5,331.75,21.666666666666668,61.52,1.6488914489746094,28.833344,8.333336,8.036671,-0.18444196841459856,-0.4166666269302368,0.0,-2.333333333333332,46.65333302815755,2.5,1,0,14,2020,7,0,0,0,15.0,23.0,2020_14_SF_WAS
288.08334,102.416664,390.5,76.24,2.3333333333333335,0.6666666865348816,25.5,389.0,25.5,78.44,2.9333343505859375,259.5,92.583336,352.08334,71.755,2.25,0.5833333134651184,25.5,325.75,17.583333333333332,62.273335,-12.642223358154297,28.583344,9.833328,4.4850006,0.1588058935532027,-0.08333337306976318,0.0,-7.916666666666668,58.6566645304362,2.5,1,0,14,2020,7,0,0,1,26.0,15.0,2020_14_BUF_PIT
214.0,157.75,371.75,68.06834,1.8333333333333333,0.5833333134651184,25.5,378.6666666666667,26.75,76.82667,11.677772521972656,182.41667,169.0,351.41666,62.771667,1.5,0.75,25.5,355.5,19.25,57.20667,-7.420001983642578,31.583328,-11.25,5.296669,0.2140711867944317,0.1666666865348816,0.0,-7.5,48.818336486816406,2.5,1,0,14,2020,7,0,0,0,42.0,47.0,2020_14_CLE_BAL
261.30768,117.92308,379.23077,70.683075,1.8461538461538463,0.5384615659713745,25.5,390.53846153846155,30.076923076923077,65.44666,-6.807342529296875,283.0,112.61539,395.6154,71.80462,1.9230769230769231,0.7692307829856873,25.5,347.2307692307692,27.846153846153847,54.873333,-22.010669708251953,-21.692322,5.3076935,-1.1215439,0.15950836344039734,0.23076921701431274,0.0,-2.23076923076923,42.83692110501803,2.5,1,0,15,2020,7,0,0,0,27.0,30.0,2020_15_LV_LAC
226.0,117.15385,343.15384,57.81692,1.3846153846153846,1.615384578704834,25.5,369.9230769230769,26.692307692307693,51.88667,-7.709331512451172,284.23077,102.53846,386.76923,74.96923,2.3076923076923075,0.692307710647583,25.5,377.0769230769231,24.692307692307693,73.433334,-1.9966659545898438,-58.230774,14.615387,-17.15231,-0.08060826487794981,-0.923076868057251,0.0,-2.0,33.124613541823166,2.5,1,0,15,2020,7,0,0,0,19.0,48.0,2020_15_DEN_BUF
283.46155,123.84615,407.30768,86.223076,3.0,0.3076923191547394,25.5,352.9230769230769,24.846153846153847,91.513336,6.8773345947265625,261.76923,107.84615,369.6154,64.66307,1.1538461538461537,0.7692307829856873,25.5,374.3076923076923,25.53846153846154,61.973328,-3.4966659545898438,21.692322,16.0,21.560005,0.10161486954137877,0.4615384638309479,0.0,0.6923076923076934,60.68461432823768,2.5,1,0,15,2020,7,0,0,1,24.0,16.0,2020_15_GB_CAR
284.53845,98.30769,382.84616,68.58924,1.5384615384615385,0.8461538553237915,25.5,405.0769230769231,24.76923076923077,57.813335,-14.008670806884766,268.92307,97.15385,366.07693,73.67231,2.3076923076923075,0.8461538553237915,25.5,353.0769230769231,22.615384615384617,67.46,-8.075996398925781,15.615387,1.1538467,-5.083069,-0.07165586397465656,0.0,0.0,-2.1538461538461533,45.97385641244742,2.5,1,0,15,2020,7,0,0,0,27.0,31.0,2020_15_ATL_TB
181.92308,173.76923,355.69232,64.84615,1.4615384615384615,0.692307710647583,25.5,366.0769230769231,21.0,68.14001,4.282005310058594,250.53847,102.15385,352.69232,62.67538,1.4615384615384615,1.076923131942749,25.5,425.7692307692308,29.46153846153846,63.47333,1.0373344421386719,-68.61539,71.61538,2.1707726,0.037491937862227764,0.384615421295166,0.0,8.46153846153846,35.384614797738884,2.5,1,0,15,2020,7,0,0,1,40.0,14.0,2020_15_BAL_JAX
282.23077,110.92308,393.15384,67.68153,1.5384615384615385,0.8461538553237915,25.5,388.0769230769231,30.76923076923077,55.7,-15.575992584228516,272.76923,109.69231,382.46155,67.77231,1.3846153846153846,1.1538461446762085,25.5,327.0769230769231,23.923076923076923,62.17333,-7.278667449951172,9.461548,1.2307739,-0.090774536,-0.09303728381579099,0.307692289352417,0.0,-6.846153846153847,43.75845689039964,2.5,1,0,15,2020,7,0,0,1,41.0,33.0,2020_15_DAL_SF
271.07693,113.0,384.07693,70.94307,1.5384615384615385,0.692307710647583,25.5,341.6923076923077,23.076923076923077,80.35334,12.233345031738281,289.30768,86.23077,375.53845,70.510765,1.9230769230769231,0.4615384638309479,25.5,422.3076923076923,27.615384615384617,69.473335,-1.348663330078125,-18.230743,26.769234,0.43230438,0.14530895274292666,-0.23076924681663513,0.0,4.53846153846154,43.3276848426232,2.5,1,0,15,2020,7,0,0,1,27.0,20.0,2020_15_IND_HOU
240.23077,95.23077,335.46155,63.001534,1.6153846153846154,0.692307710647583,25.5,384.84615384615387,18.846153846153847,66.35333,4.357337951660156,198.15384,147.53847,345.69232,56.03385,0.6153846153846154,1.076923131942749,25.5,352.2307692307692,21.46153846153846,46.2,-12.784000396728516,42.076935,-52.3077,6.967682,0.22479190503958177,0.384615421295166,0.0,2.615384615384613,41.53999504676232,2.5,1,0,15,2020,7,0,0,1,22.0,12.0,2020_15_MIA_NE
253.6923,146.92308,400.6154,76.67078,2.076923076923077,0.9230769276618958,25.5,385.53846153846155,27.307692307692307,77.16,0.6360015869140625,246.61539,93.23077,339.84616,62.618465,1.7692307692307692,1.0,25.5,362.9230769230769,22.384615384615383,80.54667,23.30666732788086,7.0769196,53.692314,14.052311,-0.2755094435541213,0.07692307233810425,0.0,-4.923076923076923,54.28616098257211,2.5,1,0,15,2020,7,0,0,0,27.0,33.0,2020_15_MIN_CHI
247.38461,157.76923,405.15384,80.25692,2.230769230769231,0.38461539149284363,25.5,396.15384615384613,25.846153846153847,91.69334,14.867340087890625,280.3846,90.30769,370.69232,70.59231,1.7692307692307692,0.7692307829856873,25.5,408.53846153846155,29.923076923076923,79.93333,12.143333435058594,-33.0,67.46153,9.664612,0.010268738533690619,0.38461539149284363,0.0,4.076923076923077,50.333842937762924,2.5,1,0,15,2020,7,0,0,1,46.0,25.0,2020_15_TEN_DET
234.46153,101.23077,335.69232,57.409225,0.9230769230769231,0.7692307829856873,25.5,334.53846153846155,21.153846153846153,51.28,-7.967998504638672,286.0,121.07692,407.07693,83.22462,2.769230769230769,0.9230769276618958,25.5,403.84615384615387,24.923076923076923,68.19334,-19.540664672851562,-51.538467,-19.846153,-25.815392,0.07353065891554397,0.1538461446762085,0.0,3.76923076923077,32.48614854079027,2.5,1,0,15,2020,7,0,0,0,15.0,20.0,2020_15_WAS_SEA
248.53847,151.23077,399.76923,74.533844,1.7692307692307692,0.7692307829856873,25.5,365.53846153846155,23.307692307692307,59.69333,-19.29267120361328,225.3077,126.23077,351.53845,62.32,1.3846153846153846,1.2307692766189575,25.5,369.6923076923077,25.23076923076923,59.313335,-3.908660888671875,23.230774,25.000008,12.213844,-0.148991398293516,0.46153849363327026,0.0,1.9230769230769234,49.3030747633714,2.5,1,0,15,2020,7,0,0,1,33.0,26.0,2020_15_ARI_PHI
269.92307,128.92308,398.84616,70.80461,1.3846153846153846,0.8461538553237915,25.5,307.7692307692308,18.923076923076923,59.713333,-14.418663024902344,186.46153,103.69231,290.15384,45.85846,0.8461538461538461,0.9230769276618958,25.5,408.2307692307692,30.23076923076923,44.100002,-2.2859954833984375,83.46153,25.230774,24.946152,-0.11693770963834756,0.07692307233810425,0.0,11.307692307692307,40.57384197528546,2.5,1,0,15,2020,7,0,0,0,20.0,23.0,2020_15_LA_NYJ
245.46153,137.3077,382.76923,72.71076,1.6923076923076923,0.38461539149284363,25.5,315.53846153846155,20.384615384615383,68.44666,-5.543327331542969,327.30768,111.69231,439.0,87.146164,2.5384615384615383,0.38461539149284363,25.5,369.3076923076923,21.615384615384617,85.90667,-1.6113357543945312,-81.846146,25.615387,-14.435402,-0.04378726445033822,0.0,0.0,1.2307692307692335,51.09537740854117,2.5,1,0,15,2020,7,0,0,0,29.0,32.0,2020_15_NO_KC
202.61539,116.53846,319.15384,50.173843,0.6923076923076923,0.7692307829856873,25.5,363.46153846153845,22.384615384615383,44.72,-7.089996337890625,224.84616,156.23077,381.07693,71.25539,1.8461538461538463,0.6153846383094788,25.5,380.84615384615387,28.307692307692307,97.90667,34.64666748046875,-22.230774,-39.692314,-21.081543,-0.47542319546098377,-0.1538461446762085,0.0,5.923076923076923,21.866151076096756,2.5,1,0,15,2020,7,0,0,0,6.0,20.0,2020_15_NYG_CLE
252.6923,92.30769,345.0,58.29999,1.2307692307692308,0.692307710647583,25.5,387.61538461538464,26.0,38.413334,-25.852657318115234,253.92308,89.07692,343.0,70.14922,2.230769230769231,0.692307710647583,25.5,327.0,18.23076923076923,55.24,-19.38199234008789,-1.2307739,3.230774,-11.849232,-0.12580821738503972,0.0,0.0,-7.76923076923077,40.06922237689679,2.5,1,0,15,2020,7,0,0,1,27.0,17.0,2020_15_CIN_PIT
244.64285,131.78572,376.42856,72.71428,1.7857142857142858,0.4285714328289032,25.5,323.92857142857144,21.214285714285715,74.09333,1.755157470703125,254.92857,147.71428,402.64285,76.74715,2.0714285714285716,0.9285714030265808,25.5,386.64285714285717,27.714285714285715,75.54666,-1.52789306640625,-10.285721,-15.928558,-4.0328674,0.034148951859187954,0.4999999701976776,0.0,6.5,44.99999346051897,2.5,1,0,16,2020,7,0,0,1,52.0,33.0,2020_16_NO_MIN
282.2857,92.64286,374.92856,70.641426,1.7142857142857142,0.7857142686843872,25.5,412.7857142857143,31.071428571428573,79.62667,11.435760498046875,277.57144,93.85714,371.42856,74.96,2.2857142857142856,0.7857142686843872,25.5,355.92857142857144,22.928571428571427,79.21334,5.4133453369140625,4.714264,-1.2142792,-4.318573,0.06942518673245435,0.0,0.0,-8.142857142857146,47.71285465785435,2.5,1,0,16,2020,7,0,0,0,7.0,47.0,2020_16_DET_TB
261.64285,147.78572,409.42856,76.40857,1.8571428571428572,0.7857142686843872,25.5,371.92857142857144,23.5,77.42,1.2872772216796875,276.07144,112.57143,388.64285,69.33571,1.5,1.2142857313156128,25.5,325.7142857142857,25.142857142857142,76.566666,9.203033447265625,-14.428589,35.214294,7.0728607,-0.08974023428405785,0.4285714626312256,0.0,1.6428571428571423,51.26571219308036,2.5,1,0,16,2020,7,0,0,0,12.0,20.0,2020_16_ARI_SF
262.57144,121.85714,384.42856,71.08857,1.7857142857142858,0.5714285969734192,25.5,391.92857142857144,30.071428571428573,81.7,13.505447387695312,233.42857,106.28571,339.7143,63.16571,1.5,0.7142857313156128,25.5,380.64285714285717,18.357142857142858,67.32667,5.2957611083984375,29.142868,15.571426,7.922859,0.08235280456708008,0.1428571343421936,0.0,-11.714285714285715,52.73142678397042,2.5,1,0,16,2020,7,0,0,0,25.0,26.0,2020_16_LV_MIA
186.78572,172.71428,359.5,66.707146,1.5714285714285714,0.7142857313156128,25.5,360.5,20.5,85.00666,23.290294647216797,203.92857,113.5,317.42856,49.32857,0.6428571428571429,0.7142857313156128,25.5,366.2857142857143,22.214285714285715,40.046665,-11.813331604003906,-17.142853,59.21428,17.378574,0.45470067687329574,0.0,0.0,1.7142857142857153,44.49285997663225,2.5,1,0,16,2020,7,0,0,1,27.0,13.0,2020_16_BAL_NYG
295.2857,86.0,381.2857,70.939995,1.9285714285714286,0.4285714328289032,25.5,417.5,27.571428571428573,63.573334,-9.375755310058594,241.0,96.57143,337.57144,57.68285,1.2142857142857142,0.6428571343421936,25.5,378.2142857142857,25.357142857142858,43.953335,-17.473926544189453,54.285706,-10.571426,13.257145,0.1315612089787252,0.2142857015132904,0.0,-2.2142857142857153,45.58285195486886,2.5,1,0,16,2020,7,0,0,0,31.0,37.0,2020_16_HOU_CIN
248.78572,99.28571,348.07144,62.18714,1.5,1.0,25.5,424.57142857142856,30.214285714285715,57.786667,-5.600605010986328,243.42857,100.78571,344.2143,63.015717,1.7142857142857142,1.0,25.5,367.64285714285717,22.714285714285715,78.613335,19.851516723632812,5.357147,-1.5,-0.82857513,-0.31329487981671994,0.0,0.0,-7.5,39.472855704171316,2.5,1,0,16,2020,7,0,0,0,17.0,41.0,2020_16_JAX_CHI
322.07144,116.5,438.57144,87.45429,2.5714285714285716,0.3571428656578064,25.5,363.92857142857144,22.142857142857142,82.6,-6.178192138671875,289.64285,93.92857,383.57144,69.65715,1.6428571428571428,0.7857142686843872,25.5,407.64285714285717,25.214285714285715,64.86,-6.105461120605469,32.42859,22.571426,17.797142,0.01301421505102044,0.4285714030265808,0.0,3.071428571428573,62.240006583077566,2.5,1,0,16,2020,7,0,0,1,17.0,14.0,2020_16_KC_ATL
187.92857,102.92857,290.85715,46.459995,0.8571428571428571,0.8571428656578064,25.5,402.14285714285717,29.5,51.433334,6.329700469970703,230.0,152.64285,382.64285,71.75001,1.8571428571428572,0.5714285969734192,25.5,374.7142857142857,26.714285714285715,97.026665,32.17029571533203,-42.071426,-49.71428,-25.290012,-0.24265529190291324,-0.2857142686843872,0.0,-2.7857142857142847,19.745709555489675,2.5,1,0,16,2020,7,0,0,1,23.0,16.0,2020_16_NYJ_CLE
